4.359057831510251280e-01,4.824932028361018088e-01,3.878692476278277623e-01,4.359057831510251280e-01,4.824932028361018088e-01,5.287049227072923019e-01,4.359057831510251280e-01,4.824932028361018088e-01,4.824932028361018088e-01,5.329447601532280032e-01,5.021099862448308304e-01,5.175067971638981357e-01,4.894482136113382786e-01,5.755370137935913455e-01,4.824932028361018088e-01,5.329447601532280032e-01,3.878692476278277623e-01,5.021099862448308304e-01,0.000000000000000000e+00,3.878692476278277623e-01,5.021099862448309414e-01,5.175067971638981357e-01,3.878692476278277623e-01,5.021099862448308304e-01,4.359057831510251280e-01,5.175067971638981357e-01,3.878692476278277623e-01,5.329447601532280032e-01,4.824932028361018088e-01,5.021099862448309414e-01,5.329447601532280032e-01,5.175067971638981357e-01
5.175067971638981357e-01,5.021099862448308304e-01,5.021099862448308304e-01,4.867181153762233925e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.329447601532280032e-01,5.175067971638981357e-01,4.824932028361018088e-01,5.021099862448308304e-01,5.755370137935913455e-01,5.329447601532280032e-01,4.894482136113382786e-01,4.824932028361018088e-01,5.021099862448308304e-01,3.878692476278276513e-01,3.878692476278277623e-01,0.000000000000000000e+00,5.175067971638981357e-01,5.021099862448308304e-01,5.021099862448308304e-01,3.878692476278277623e-01,5.175067971638981357e-01,5.021099862448308304e-01,3.272079683553898999e-01,5.755370137935913455e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.329447601532280032e-01
4.359057831510251280e-01,4.824932028361018088e-01,4.824932028361018088e-01,5.287049227072923019e-01,3.878692476278277623e-01,4.359057831510251280e-01,4.359057831510251280e-01,4.824932028361018088e-01,4.824932028361018088e-01,5.329447601532280032e-01,5.329447601532280032e-01,4.867181153762234480e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.175067971638981357e-01,4.359057831510251280e-01,3.878692476278277623e-01,5.021099862448309414e-01,5.021099862448309414e-01,5.175067971638981357e-01,0.000000000000000000e+00,3.878692476278277623e-01,3.878692476278276513e-01,5.021099862448308304e-01,4.359057831510251280e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.287049227072923019e-01,3.878692476278276513e-01,5.329447601532280032e-01,5.329447601532280032e-01,4.824932028361018088e-01
5.175067971638981357e-01,5.021099862448308304e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.021099862448308304e-01,4.867181153762233925e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.755370137935913455e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.287049227072923019e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.021099862448308304e-01,3.878692476278277623e-01,5.175067971638981357e-01,5.021099862448308304e-01,3.878692476278277623e-01,0.000000000000000000e+00,5.021099862448308304e-01,3.878692476278277623e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.021099862448308304e-01,4.867181153762234480e-01,5.175067971638981357e-01,4.894482136113382786e-01
5.175067971638981357e-01,5.329447601532280032e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.175067971638981357e-01,4.867181153762234480e-01,5.021099862448308304e-01,5.329447601532280032e-01,4.867181153762234480e-01,5.175067971638981357e-01,4.359057831510251280e-01,4.824932028361018088e-01,5.329447601532280032e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.175067971638981357e-01,3.878692476278277623e-01,5.021099862448308304e-01,3.878692476278276513e-01,5.021099862448308304e-01,0.000000000000000000e+00,3.878692476278277623e-01,5.175067971638981357e-01,4.359057831510250169e-01,5.021099862448308304e-01,5.175067971638981357e-01,3.272079683553898999e-01,5.175067971638981357e-01,5.755370137935913455e-01,5.329447601532280032e-01
5.021099862448308304e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.329447601532280032e-01,5.484609669226235829e-01,4.867181153762234480e-01,4.359057831510251280e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.175067971638981357e-01,4.824932028361018088e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.021099862448308304e-01,3.878692476278277623e-01,5.021099862448308304e-01,3.878692476278277623e-01,3.878692476278277623e-01,0.000000000000000000e+00,5.021099862448308304e-01,5.175067971638981357e-01,4.824932028361018088e-01,5.329447601532280032e-01,4.824932028361018088e-01,4.359057831510251280e-01,5.329447601532280032e-01,5.755370137935913455e-01
3.272079683553898999e-01,4.113693181124469800e-01,4.113693181124469800e-01,4.894482136113382786e-01,4.113693181124469800e-01,4.894482136113382786e-01,4.894482136113382786e-01,5.668811767202963647e-01,2.260371493035719104e-01,4.359057831510251280e-01,4.359057831510251280e-01,5.175067971638981357e-01,4.359057831510251280e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.021099862448308304e-01,2.260371493035719104e-01,4.359057831510251280e-01,4.359057831510251280e-01,5.175067971638981357e-01,4.359057831510251280e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.021099862448308304e-01,0.000000000000000000e+00,4.867181153762233925e-01,4.867181153762233925e-01,5.021099862448308304e-01,4.867181153762233925e-01,5.287049227072923019e-01,5.021099862448308304e-01,5.175067971638981357e-01
5.175067971638981357e-01,5.021099862448308304e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.484609669226235829e-01,5.329447601532280032e-01,5.021099862448308304e-01,3.878692476278277623e-01,4.824932028361018088e-01,3.272079683553898999e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.329447601532280032e-01,4.824932028361018088e-01,5.021099862448308304e-01,3.878692476278276513e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.021099862448308304e-01,4.359057831510250169e-01,5.175067971638981357e-01,4.867181153762233925e-01,0.000000000000000000e+00,5.021099862448308304e-01,4.867181153762234480e-01,5.287049227072923019e-01,4.867181153762234480e-01,5.175067971638981357e-01,5.329447601532280032e-01
5.175067971638981357e-01,5.329447601532280032e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.484609669226235829e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.021099862448308304e-01,5.175067971638981357e-01,3.878692476278276513e-01,5.021099862448308304e-01,4.824932028361018088e-01,5.329447601532280032e-01,3.272079683553898999e-01,4.824932028361018088e-01,5.021099862448308304e-01,4.824932028361018088e-01,3.878692476278277623e-01,3.272079683553898999e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.021099862448308304e-01,4.824932028361018088e-01,4.867181153762233925e-01,5.021099862448308304e-01,0.000000000000000000e+00,5.755370137935913455e-01,5.021099862448308304e-01,5.175067971638981357e-01,4.867181153762233925e-01,5.329447601532280032e-01
5.329447601532280032e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.484609669226235829e-01,5.329447601532280032e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.175067971638981357e-01,4.359057831510250169e-01,5.329447601532280032e-01,4.867181153762234480e-01,5.021099862448308304e-01,5.175067971638981357e-01,4.824932028361018088e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.329447601532280032e-01,5.755370137935913455e-01,5.287049227072923019e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.021099862448308304e-01,4.867181153762234480e-01,5.755370137935913455e-01,0.000000000000000000e+00,5.175067971638981357e-01,5.021099862448308304e-01,5.287049227072923019e-01,5.484609669226235829e-01
5.175067971638981357e-01,5.329447601532280032e-01,5.329447601532280032e-01,5.484609669226235829e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.175067971638981357e-01,4.359057831510251280e-01,3.878692476278277623e-01,5.021099862448308304e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.175067971638981357e-01,4.824932028361018088e-01,5.329447601532280032e-01,3.878692476278276513e-01,5.021099862448308304e-01,3.272079683553898999e-01,4.824932028361018088e-01,4.867181153762233925e-01,5.287049227072923019e-01,5.021099862448308304e-01,5.175067971638981357e-01,0.000000000000000000e+00,4.867181153762234480e-01,5.755370137935913455e-01,5.329447601532280032e-01
4.359057831510251280e-01,4.824932028361018088e-01,3.878692476278277623e-01,4.359057831510251280e-01,4.824932028361018088e-01,5.287049227072923019e-01,4.359057831510251280e-01,4.824932028361018088e-01,4.824932028361018088e-01,5.329447601532280032e-01,5.021099862448309414e-01,5.175067971638981357e-01,5.329447601532280032e-01,4.867181153762234480e-01,5.175067971638981357e-01,4.359057831510251280e-01,4.824932028361018088e-01,5.329447601532280032e-01,5.021099862448309414e-01,5.175067971638981357e-01,5.329447601532280032e-01,4.867181153762234480e-01,5.175067971638981357e-01,4.359057831510251280e-01,5.287049227072923019e-01,4.867181153762234480e-01,5.175067971638981357e-01,5.021099862448308304e-01,4.867181153762234480e-01,0.000000000000000000e+00,5.287049227072923019e-01,5.484609669226235829e-01
5.329447601532280032e-01,5.484609669226235829e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.021099862448308304e-01,4.359057831510250169e-01,5.175067971638981357e-01,5.329447601532280032e-01,4.824932028361018088e-01,4.867181153762233925e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.287049227072923019e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.175067971638981357e-01,5.755370137935913455e-01,5.329447601532280032e-01,5.021099862448308304e-01,5.175067971638981357e-01,4.867181153762233925e-01,5.287049227072923019e-01,5.755370137935913455e-01,5.287049227072923019e-01,0.000000000000000000e+00,5.484609669226235829e-01
4.867181153762233925e-01,5.021099862448308304e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.021099862448308304e-01,5.175067971638981357e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.021099862448308304e-01,5.175067971638981357e-01,4.824932028361018088e-01,5.329447601532280032e-01,5.175067971638981357e-01,4.359057831510251280e-01,5.329447601532280032e-01,4.867181153762234480e-01,5.021099862448308304e-01,4.824932028361018088e-01,5.175067971638981357e-01,5.329447601532280032e-01,4.824932028361018088e-01,4.894482136113382786e-01,5.329447601532280032e-01,5.755370137935913455e-01,5.175067971638981357e-01,5.329447601532280032e-01,5.329447601532280032e-01,5.484609669226235829e-01,5.329447601532280032e-01,5.484609669226235829e-01,5.484609669226235829e-01,0.000000000000000000e+00
